company_id;name;phonenumber;website;email;number;vatnumber;address_street;address_zipcode;address_city;address_country;address_type;distribution_partner_id
"202757";"Premtech Car Complete BV";"0182373084";"";"";"42752";"812230826";"Ambachtweg 6";"2841LZ";"Moordrecht";"NL";"office";"202526"
"202759";"Famed B.V.";"";"";"";"42753";"";"Plotterweg 26";"3821BB";"Amersfoort";"NL";"office";"202526"
"202760";"Garcia B.V.";"";"";"";"42785";"";"Van Hennaertweg 8";"2952CA";"Alblasserdam";"NL";"office";"86268"
"202762";"Forbo Flooring N.V";"+32 2 4641010";"www.forbo-flooring.be";"regine.wambacq@forbo.com";"42755";"";"t Hofveld 4";"1702";"1702 Groot-Bijgaarden";"BE";"office";"86268"
"202764";"Spelt Afvalinzameling B.V.";"";"";"";"42861";"";"Blokland 18";"2441GG";"Nieuwveen";"NL";"office";"86268"
"202765";"Taxicentrale L. Wolters";"";"";"";"42757";"";"Het Helmhout 35";"9206AZ";"Drachten";"NL";"office";"202526"
"202767";"Cortile Holding B.V.";"";"";"";"42758";"";"Bergweg-noord 38 6";"2661CR";"Bergschenhoek";"NL";"office";"86268"
"202769";"Aannemersbedrijf Vogt B.V.";"";"";"";"42759";"";"Groothuizenweg 62";"7481WD";"Haaksbergen";"NL";"office";"202526"
"202770";"Howden Keukens";"";"";"";"42783";"";"Van der Madeweg 55";"1114AM";"Amsterdam-Duivendrecht";"NL";"office";"86268"
"202771";"Jos van Boxtel Lease B.V.";"";"";"";"42760";"";"Haffertsestraat 21";"5258TZ";"Berlicum";"NL";"office";"202526"
"202772";"Zanox B.V.";"";"";"wilbert.dekruif@zanox.com";"42761";"";"Entrepotdok 86";"1018AD";"Amsterdam";"NL";"office";"86268"
"202775";"Van der Helm woning- en bedrijfsmakelaars B.V.";"";"";"info@vanderhelmmakelaardij.nl";"42764";"";"Herenweg 46";"3648CJ";"Wilnis";"NL";"office";"86268"
"202777";"Emgas B.V.";"";"";"";"42860";"";"De Steenbok 20";"5215ME";"'s-Hertogenbosch";"NL";"office";"86268"
"202778";"Transport en Logistiek Nederland";"";"";"JSpaans@tln.nl";"42766";"";"Boris Pasternaklaan 22 -30";"2719DA";"Zoetermeer";"NL";"office";"86268"
"202779";"W.C. Noorlander Holding B.V.";"";"";"";"42768";"";"Puurveenseweg 15";"3774PH";"Kootwijkerbroek";"NL";"office";"202526"
"202780";"Amer Sports Netherlands B.V.";"";"";"";"42770";"";"Plesmanstraat 1";"3833LA";"Leusden";"NL";"office";"202526"
"202781";"Buchinhoren Staalbouw B.V.";"";"";"";"42771";"";"Looierij 22";"4762AM";"Zevenbergen";"NL";"office";"202526"
"202783";"Greenes Lease B.V.";"31 (0)348 444 704";"www.greenes.nl";"info@greenes.nl";"42772";"";"Energieweg 21";"3481MC";"Harmelen";"NL";"office";"86268"
"202784";"de Persgroep Nederland B.V.";"020-56 29 111";"";"";"42820";"";"Jacob Bontiusplaats 9";"1018LL";"Amsterdam";"NL";"office";"86268"
"202785";"Bijko ramen, deuren & kozijnen B.V.";"";"";"";"42773";"";"Hoefsmidstraat 41";"3194AA";"Hoogvliet Rotterdam";"NL";"office";"86268"
"202786";"Star & van der Gugten Rijnsburg B.V.";"";"";"";"42780";"";"Laan van Verhof 3 Box L4.57";"2231BZ";"Rijnsburg";"NL";"office";"86268"
"202787";"Bregman Bedrijfsmakelaardij o.g. B.V.";"";"";"";"42775";"";"Kennemerstraatweg 11";"1814GA";"Alkmaar";"NL";"office";"202526"
"202788";"Hake Schuimrubberhal B.V.";"";"";"";"42776";"";"Doorndistel 25";"7891WV";"Klazienaveen";"NL";"office";"202526"
"202789";"UC Logistics & Forwarding B.V.";"";"";"";"42777";"";"Portsmuiden 88";"1046AM";"Amsterdam";"NL";"office";"202526"
"202790";"Jordex Shipping and Forwarding B.V.";"";"";"";"42778";"";"Ambachtsweg 6";"3161GL";"Rhoon";"NL";"office";"202526"
"202791";"Joker Import";"";"";"";"42779";"";"1e Poellaan 6";"2161LB";"Lisse";"NL";"office";"202526"
"202792";"Stichting GGNet";"";"";"";"42781";"";"Vordenseweg 12";"7231PA";"Warnsveld";"NL";"office";"202526"
"202794";"Koskamp Automaterialen B.V.";"0546-673000";"";"";"42795";"";"Vriezendijk 10";"7683PL";"Den Ham";"NL";"office";"86268"
"202796";"Pluim Las- en Constructiebedrijf B.V.";"";"";"";"42784";"";"Sluiskade 1 b";"9601LA";"Hoogezand";"NL";"office";"202526"
"202797";"Admifa B.V.";"";"";"";"42786";"";"Electronicaweg 23";"9503GA";"Stadskanaal";"NL";"office";"202526"
"202798";"Wever Logistics B.V.";"";"";"";"42787";"";"Abel Tasmanstraat 9";"7821AN";"Emmen";"NL";"office";"202526"
"202799";"Sanitas Laboratorium Services B.V.";"";"";"";"42789";"";"Zuideinde 68";"2991LK";"Barendrecht";"NL";"office";"86268"
